STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"Im serious, I have an extra ticket for the MJ funeral.  Who wants to go?",我認真，我有一個額外的MJ葬禮票。誰想去？,1,0,1,1,1
Take me to a place without no name,帶我去一個沒有名字的地方,1,0,1,1,1
Does anyone know where I can find the firefighter's test from the *PROPNAME* case that is causing *PROPNAME* so much consternation.,有誰知道我可以在哪裡找到Firefighter從* Propname *造成* Propname *的案例中的測試。,1,0,1,1,1
"Forget fireworks, I want to see the *PROPNAME* funeral.",忘記煙花，我想看看* propname *葬禮。,1,0,1,1,1
Im sort of half expecting MJ to come dancing out of the hospital singing Thriller,我有點期待MJ來跳出醫院唱歌驚悚片,1,0,1,1,1
Off to Orlando for the weekend,週末到奧蘭多,1,0,1,1,1
BET Awards Sunday at 8.  I will not forget this year.,下注週日獎勵。今年我不會忘記。,1,0,1,1,1
loves hiding uninteresting people on his newsfeed.,喜歡隱藏不感興趣的人的消息。,1,0,1,1,1
"""Im going to University of Maryland, but I spent the summer at HARVARD."" ~ Adweeb",“我去馬里蘭州大學，但我在哈佛夏天度過。” 〜adweeb.,1,0,1,1,1
"Flight delayed 2 hrs , but Orlando Intl Airport has free wireless!",航班延誤了2小時，但奧蘭多國際機場有免費無線！,1,0,1,1,1
Off to see whats left of the Beach Boys (I go white one day a year),看看海灘男孩的剩下的東西（一年一天，我是白色的）,1,0,1,1,1
Get around round round I get around Still down with the Underground When I come around,當我來到周圍時，我繞過圓形，我仍然在地下和地下,1,0,1,1,1
time to swim,是時候游泳了,1,0,1,1,1
Going surfing with *PROPNAME*,與* probname一起衝浪*,1,0,1,1,1
"""Why is America like Michael Jackson?  Both achieved their peaks with a moonwalk performed decades ago"" ~ *PROPNAME*",“為什麼美國像邁克爾杰克遜一樣？兩人幾十年前已經達到了月球隊的山峰”〜* Propname *,1,0,1,1,1
"Today at the gym I saw on TV that Michael Jackson was dead.  I was so shook up I couldn't keep working out.  Also, I will do anything to skip dumbell lifts.  They really suck.",今天在我在電視上看到的健身房，邁克爾杰克遜已經死了。我很震驚，我無法繼續鍛煉。此外，我會做任何事情來跳過Dumbell升降機。他們真的很糟糕。,1,0,1,1,1
Ready for Summerfest!,準備好夏季弗里斯！,1,0,1,1,1
*PROPNAME* was not as cool as I thought he would be.,* Propname *並不像我想像的那樣酷。,1,0,1,1,1
15,15,1,0,1,1,1
It's all about control and if you can take it.,這完全是關於控制，如果你可以接受它。,1,0,1,1,1
One is apt to overestimate beauty when it is rare ~ *PROPNAME*,一個人很罕見，罕見〜* probname *,1,0,1,1,1
could only gaze on *PROPNAME* from afar today at Disney World:(,今天在迪斯尼世界的遠處凝視* Probname * :(,1,0,1,1,1
Off to Chi-town for some Information Theory,離開志鎮一些信息理論,1,0,1,1,1
It is time to return to Hogwart,是時候返回霍格沃特了,1,0,1,1,1
There are too many imitation *PROPNAME*'s on Facebook.,在Facebook上有太多模仿* Provname * s。,1,0,1,1,1
I wanna do bad things to you...,我想對你做壞事......,1,0,1,1,1
"Only engineer to rewrite history without a pen// No RFID on my Mac, let the story begin....begin...begin",只有工程師在沒有筆//沒有RFID的情況下重寫歷史記錄，讓故事開始....開始......開始,1,0,1,1,1
Nothin's equivalent to a New York state of mind.,沒有相當於紐約的心態。,1,0,1,1,1
Back in Boston finally.,最後回到波士頓。,1,0,1,1,1
"*PROPNAME* wrote that ""pure democracy"" doesn't work because ""there is nothing to check... an obnoxious individual."" Then, in the margins, he doodled a picture of *PROPNAME* the Plumber.",* Propname *寫道，“純粹的民主”不起作用，因為“沒有什麼可以檢查......一個令人討厭的人。”然後，在邊緣，他塗鴉了一張* propname *的水管工。,1,0,1,1,1
I will show you *PROPNAME*'s birth certificate when you show me *PROPNAME*'s high school diploma.,當您向我展示時，我會向您展示* Propname *的出生證明*的高中文憑。,1,0,1,1,1
This year for Eid I want to see my Muslim president on all the morning talk shows at once.,今年的EID我想看到我的穆斯林總統在所有早晨的談話中顯示。,1,0,1,1,1
Just got the new *PROPNAME* album!,剛剛得到了新的* propname *專輯！,1,0,1,1,1
"Ok change of plans again, and back to Gekko.",好的改變計劃，然後回到Gekko。,1,0,1,1,1
An evening with Gorden Gecko.,一個晚上與Gorden Gecko。,1,0,1,1,1
In LA,在,1,0,1,1,1
"Actually most people on Twitter are old Republicans who don't know how to use Facebook or who are morally opposed to ""poking"" strangers.",實際上，Twitter上的大多數人都是不知道如何使用Facebook或者在道德上反對“戳”陌生人的舊共和黨人。,1,0,1,1,1
Cant a man enjoy his Nobel Peace Prize for a day?  Just for a DAY!?,一個男人一天享受他的諾貝爾和平獎嗎？只是一天！？,1,0,1,1,1
Headache,頭痛,1,0,1,1,1
*PROPNAME*,* probname *,1,0,1,1,1
Change of plans: an evening with *PROPNAME* instead.,更改計劃：晚上與* propname *相反。,1,0,1,1,1
And now it is time for the Yankees to break the curse of bin Laden.,現在是時候洋基隊打破賓拉登的詛咒了。,1,0,1,1,1
is hooked on Katamari,迷上了katamari,1,0,1,1,1
Arab money ready to go,阿拉伯金錢準備好了,1,0,1,1,1
"And finally, thanks to capitalism, the curse of bin Laden is broken.  GO YANKEES!  Now let's rebuild those towers and get out of Afghanistan.",最後，感謝資本主義，賓拉登的詛咒被打破了。去洋基隊！現在讓我們重建這些塔樓並離開阿富汗。,1,0,1,1,1
In 2 years went from *PROPNAME* to *PROPNAME*...,在2年中，從* propname *到* propname * ...,1,0,1,1,1
is going to learn Japanese.,要學習日語。,1,0,1,1,1
"Ugggh, why did I eat those donuts?  Never again!",Ugggh，為什麼我吃那些甜甜圈？再也不！,1,0,1,1,1
will not be compromised by some puny prodigal pathetic pitiful pusillanimous putrid punk from Bangladesh,不會受到孟加拉國的一些瑣事普通的可憐腐敗的Putrid Putrid Putrid Putrid Putrid損害,1,0,1,1,1
Jay-Z in a tux at the American Music Awards... Priceless,Jay-Z在美國音樂獎中的TUX ...無價,1,0,1,1,1
Happy Eidsgiving,快樂的eidsgiving,1,0,1,1,1
"""I don't have to explain anything to you solecistic amoebas"" ~ *PROPNAME*",“我不必向你解釋你的任何東西給你的東西”〜* propname *,1,0,1,1,1
Shippin off to Vancouver,Shippin去溫哥華,1,0,1,1,1
Happy Birthday 40th Jay-Z!,生日快樂40th Jay-Z！,1,0,1,1,1
"will boycott any sponsor pulling their Tiger Woods advertising.  Gillette, Gatorade, you've been put on notice.",將抵制任何提案國拉他們的老虎伍茲廣告。 Gillette，Gatorade，你已經被通知了。,1,0,1,1,1
*PROPNAME* is going to NY for her next concert on Nov. 22nd,* Genname *於11月22日在下次演唱會上前往紐約,1,0,1,1,1
*PROPNAME* makes me wanna be a Republican.,* Provname *讓我想成為共和黨人。,1,0,1,1,1
RIP *PROPNAME*,RIP * PROPNAME *,1,0,1,1,1
"Tomorrow, we snowboard.",明天，我們滑雪板。,1,0,1,1,1
"has just finished watching the Wire, and it was awesome.",剛剛看線電線，真棒。,1,0,1,1,1
"Senator *PROPNAME* reminds me of Senator *PROPNAME*, but considerably more treacherous.",參議員* PROPNAME *讓我想起參議員* PRONNAME *，但更具危險性。,1,0,1,1,1
"In KABUUUUUUUUUUL! Desert city bringin down empires There's nothin we can do  Now we're in KABUUUUUUUUUUUUL! The streets will make you feel so screwed No hope cuz we're all doomed Let's here it for KABUL, KABUL, KABUUUUUUUL!",在kabuuuuuuuuuuul！沙漠城市Grylin Down Empires有沒有我們現在可以做的我們在kabuuuuuuuuuuuuuuuluululul！街道會讓你覺得如此搞砸沒有希望因為我們都注定了讓我們在這里為喀布爾，喀布爾，kabuuuuuul來到這裡！,1,0,1,1,1
We got 60!,我們有60歲！,1,0,1,1,1
*PROPNAME* is coming back to the WWE,* Propname *正在回到WWE,1,0,1,1,1
*PROPNAME* is gorges.,* Propname *是Gorges。,1,0,1,1,1
Forgive me for what I am about to do tonight.,請原諒我今晚要做的事。,1,0,1,1,1
I need the wisdom of a wise Latina.,我需要一個明智的拉丁的智慧。,1,0,1,1,1
Hot 97 is finally streaming online.  Sweet.,Hot 97最終在線流媒體。甜的。,1,0,1,1,1
"Me, I'm doin business and no one ain't ever seen us//  If Jay-Z payin' *PROPNAME*, Im payin *PROPNAME*",我，我正在做生意，沒有人沒有見過我們//如果傑伊-z payin' * painname *，我payin * probname *,1,0,1,1,1
"Greed, for lack of a better word, is gy.",貪婪，因為缺乏一個更好的詞，是gy。,1,0,1,1,1
will NOT under any circumstances attend a Spring Weekend concert headlined by Dashboard Confessional.,在任何情況下都不會參加春天週末音樂會，由儀表板承認。,1,0,1,1,1
Do it for *PROPNAME*...,為* provname * ...,1,0,1,1,1
Congratulations *PROPNAME* on your new baby!,恭喜*在新寶貝上的Propname *！,1,0,1,1,1
reading the Holy Klor'an,閱讀聖潔的葉子,1,0,1,1,1
"We got your back Harry ""Healthcare"" Reid",我們得到了你的背部哈利“醫療保健”雷德,1,0,1,1,1
just bought some 1500 thread sheets,剛買了大約1500張螺紋床單,1,0,1,1,1
is in a Bangla State of Mind,是在孟加拉國的心態,1,0,1,1,1
*PROPNAME* should have thanked *PROPNAME* in her Grammy speech,* Provname *應該感謝* Propname *在她的格萊美演講中,1,0,1,1,1
Hot: *PROPNAME* is an awesome TA.,熱門：* Provname *是一個很棒的ta。,1,0,1,1,1
"Will someone PLEASE explain to me why everyone thinks *PROPNAME* is so awesome?  I mean if you put *PROPNAME*, *PROPNAME*, or *PROPNAME* on all of my songs, they would sound just as good, if not better.",有人會請向我解釋為什麼每個人都認為* propname *太棒了嗎？我的意思是，如果你把* propname *，* propname *，或* propname *上的所有歌曲，他們都會聽起來好，如果沒有更好。,1,0,1,1,1
I have 6 cliques in my Facebook network.,我的Facebook網絡中有6個批分。,1,0,1,1,1
Just sewed on my first button.,剛坐在我的第一個按鈕上。,1,0,1,1,1
Dunk contest was lame this year.  Everything the Knicks touch dies.,扣籃比賽今年很蹩腳。尼克斯觸摸死亡的一切。,1,0,1,1,1
found out that Jolly Pirate Donuts near her house in WV was the one shown on that Smoking Gun episode!  Awesome! ^^,發現在WV靠近她的房子附近的快樂海盜甜甜圈是那個吸煙槍發作的人！驚人的！ ^^,0,1,1,0,1
is feeling a little subbydub today.,今天感覺到了一個小的山底。,0,1,1,0,1
has a new baby sister!  Little Baby No-Name!,有一個新的小妹妹！小寶寶沒有名字！,0,1,1,0,1
"just found an organization called Think Before You Speak that flips out about people saying, ""that's gay,"" claiming that it's offensive.  That's pretty gay, if you ask me.                                                                                    ",剛剛發現一個被稱為思考的組織在你說話之前翻閱人們，“這是同性戀，”聲稱它是令人反感的。如果你問我，那就是同性戀。,0,1,1,0,1
"There is now officially a tea-growing Subbydub Ocean, according to *PROPNAME*.",根據* Propname *，現在正式正式成為茶葉生長的薯類海洋。,0,1,1,0,1
has officialy decided that *PROPNAME* is named after *PROPNAME*.,已官方決定* probname *以* propname *命名。,0,1,1,0,1
"is back from the beach a little scraped up and sunburned, but otherwise okay!",從海灘上回來了一點刮掉了曬傷，否則還可以！,0,1,1,0,1
"is in Georgia tomorrow, then to Florida Saturday, and back to Georgia Sunday.",在明天在格魯吉亞，然後到佛羅里達州星期六，回到佐治亞州星期天。,0,1,1,0,1
s epic wound is starting to heal!  Yay!,S史詩傷口開始癒合！耶！,0,1,1,0,1
has only 8 more days to use the government's money.  Anyone want me to go run the water and waste some more of their money?  Got any grudges?   ;),只有8天才能使用政府的錢。有人想讓我去水，浪費一些他們的錢嗎？有任何怨恨嗎？ ;）,0,1,1,0,1
can't remember the name of that agility school in WV and can't find it on the Internet!  Anyone else remember?  Dad or MJ?,不記得在WV中的敏捷學校的名稱，無法在互聯網上找到它！其他人還記得嗎？爸爸或MJ？,0,1,1,0,1
"is in Valdosta tomorrow, then to St. Augustine Saturday, then back to Valdosta Sunday, and back home to Charleston Sunday, too.",是明天在Valdosta，然後到聖奧古斯丁星期六，然後回到Valdosta星期天，以及週日的查爾斯頓回家。,0,1,1,0,1
just scrubbed the inside of the car.  In the dark.  With the mosquitoes.,剛擦洗車內。在黑暗中。與蚊子。,0,1,1,0,1
"just got back from the pool.  Wow, I'm exhausted...",剛從池中回來了。哇，我筋疲力盡......,0,1,1,0,1
"stayed up to finish The Kite Runner last night, probably around four in the morning.  I'm not sure because I don't have a clock up there! lol",昨晚完成了風箏賽跑者，可能在早上四點左右。我不確定，因為我沒有在那裡時鐘！哈哈,0,1,1,0,1
"just finished ""There Are No Children Here.""  It was horrendous.",剛剛完成“這裡沒有孩子。”這是可怕的。,0,1,1,0,1
"s little sister told her that she could ""ride her tricycle with no handlebars.""  As long as you don't start singing their more political songs, sweetie.  :P",S小妹妹告訴她，她可以“騎沒有把手的三輪車。”只要你不開始唱著更多的政治歌曲，親愛的。 ：P.,0,1,1,0,1
