STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"Yeah! Yes, you have to get her something, and it should be something really nice. And not one of your coupons for an hour of ""Joey Love."" No! I'm sorry, honey, it's just that last week I got all but three answers and I really want to finish a whole one without any help. Hey, how'd it go?",是的！是的，你必須拿到她的東西，它應該是一個非常好的東西。而不是你的一張優惠券一小時的“喬伊愛”。不！對不起，親愛的，這只是上週我得到了所有但三個答案，我真的想在沒有任何幫助下完成整個人。嘿，它怎麼樣？,0,0,1,0,1
"Ooo, a crossword! Can I help? Fine. But you can't help me develop my new universal language. Mon! I'm so happy for you!",ooo，一個填字遊戲！我能幫忙嗎？美好的。但是你無法幫助我開發我的新普通語言。 mon！我為你很高興！,0,1,0,0,0
"Oo! Is it for my birthday present? Yeah, but remember you said you ordered something special, and it just hasn't come yet? 'Kay.",o！是我的生日禮物嗎？是的，但請記住你說你訂購了一些特別的東西，它才剛來呢？ '凱。,0,0,1,1,0
"Um, would you like to come in? According to recent findings! Here Mitzi! Here Mitzi! My hamster. I hope she's okay, I haven't seen her in a while. Have a seat. ",嗯，你想進來嗎？根據最近的發現！在這裡mitzi！在這裡mitzi！我的倉鼠。我希望她沒事，我有一段時間沒見過她。有座位。,0,0,1,0,1
"But Mon, you have to get our money! I know, it's tough. You know what the first thing I did after my mother's funeral was? Pay the caterer! Look, I've had a lot of jobs, okay, and there are some people who just always try to get out of paying. It's either, you know, ""that massage wasn't long enough, or, ""I don't recognize any of those songs,"" or, you know, ""these sombreros aren't big enough. Bad little white girl!""",但周一，你必須拿到我們的錢！我知道，這很艱難。你知道我母親的葬禮後我的第一件事是什麼？支付餐飲服務！看，我有很多工作，好的，還有一些人總是試圖擺脫支付。它要么是，你知道，“按摩不夠長，或者”我不認識任何這些歌曲，“或者，你知道，”這些縱向不夠大。壞小白女孩！“,0,1,1,0,1
"Any luck? All right, look. Why don't you just return the book, let Joey give her the clock pen, and you give her something worse than that. Like... a regular pen. Aw, honey, that's so sweet. Oh! Pathetic!",運氣好的話？好的，看。你為什麼不換回這本書，讓喬伊給她時鐘筆，你給她的東西比這更糟糕了。喜歡......一個普通的筆。噢，親愛的，那太甜蜜了。哦！可憐的！,0,1,1,0,1
"Hey, how'd it go? How'd she like the gift? Oh yeah? That's great! Aahhuuhhh.... Hey! Happy birthday. No he didn't. Happy birthday! I'm sorry. See, you think it's just a pen, but then you turn it over and it's also a clock. Oh, yeah... yeah. Goodnight. Oh, uh, yeah... I just knew that sometimes when you're writing, you... you don't always know the exact time. Uh, the book? What do you mean? Uhl..ell. By the way, in case you missed that, that sound was, ""Uhl, ell.""",嘿，它怎麼樣？她怎麼喜歡禮物？哦耶？那太棒了！ Aahhuuhhh ....嘿！生日快樂。不，他沒有。生日快樂！對不起。看，你認為這只是一支筆，但是你把它翻過來，它也是一個時鐘。哦，是的......是的。晚安。哦，呃，是的......我剛知道有時當你寫作時，你......你並不總是知道確切的時間。呃，這本書？你的意思是？ uhl ..順便說一下，萬一你錯過了，聲音是“UHL，ELL”。,1,0,0,0,1
"Hey. Thank you! You really didn't have to. Wow. Yeah. No, this is great. Thank you, Chandler. I'll be in in a minute. Um, thank you for the gift. No, I... I didn't mean the pen. Thank you for the book. The Velveteen Rabbit. I kinda have the feeling you had something to do with it. Well, uh, when Joey gave it to me, he said, ""This is 'cause I know ya like Rabbits, and I know ya like cheese."" Thanks. I love it. And I know how hard it must have been for you to find. ",嘿。謝謝！你真的沒有必要。哇。是的。不，這很棒。謝謝，錢德勒。我會在一分鐘內。嗯，謝謝你的禮物。不，我......我不是說筆。謝謝你的書。天鵝絨兔子。我有點有你的感覺你有所作為。好吧，呃，當喬伊給了我時，他說，“這是”因為我知道你就像兔子一樣，我知道奶酪就像奶酪一樣。“謝謝。我喜歡它。我知道你必須多麼努力。,1,0,0,0,0
"Hey-Hey-Hey! Who was that? Goin' out, huh? Wow! Wow! So things didn't work out with Kathy, huh? Bummer. What? Wait! You're going out with Kathy! Well, I'm upset-for you. I mean, having sex with an endless line of beautiful women must be very unfulfilling for you.",嘿嘿嘿！那是誰？吧，吧？哇！哇！所以事情沒有凱西，呵呵？ Bummer。什麼？等待！你和凱西一起出去！好吧，我很傷心。我的意思是，與無窮無盡的漂亮女性發生性關係必須對你來說非常不足。,0,0,1,0,1
"All right! Bring it on, you... Oh my God! Play! Really, bitchin'!",好的！帶上它，你......哦，我的上帝！玩！真的，bitchin'！,1,0,1,1,1
"Hey! Oh God, is that Baywatch? So is Joey around? I uh, don't really have a preference. You?",嘿！哦，上帝，是巴貝特？喬伊周圍是什麼？我呃，不要真的偏好。你？,0,0,1,1,0
"Horrible! No-no-no, the kiss was good. No, but that's bad! What?! Can you really do that? Chandler, I like Joey a lot, but with you... ",可怕！沒有 - 不，吻很好。不，但那很糟糕！什麼？！你真的可以嗎？錢德勒，我喜歡喬伊很多，但和你在一起......,0,1,0,0,1
"Hang on buddy! I sure did. Well, I just thought it'd make me feel good to do something nice for my friend. Oh no-no-no. This is amazing. Well, y'know I'm 29. I mean who needs a savings account. Oh, I don't know. You mean with Casey. Or Casey.",掛在哥們！我肯定的是。好吧，我只是因為為我的朋友做了很好的事情讓我感到很好。哦，沒有 - 沒有。這真太了不起了。嗯，你知道我是29.我的意思是誰需要儲蓄賬戶。哦，我不知道。你的意思是凱西。或凱西。,1,1,0,0,1
"Well, maybe you could give to somebody else. Ooh, like Ross Geller. Who cares? He works in a museum! What is wrong with this freezer?! Ow! Ow!! Oh my God, ice just got in my eye! Oh, y'know what, I can't, it really kills. No, my eye doctor is Richard! I can't go to him when I don't have a boyfriend! Like I remember his office number! Speed dial 7. Yes!!",好吧，也許你可以給別人。哦，像羅斯蓋勒一樣。誰在乎？他在博物館工作！這個冰箱有什麼問題？！ ow！喔！哦，我的上帝，冰只有我的眼睛！哦，y'know什麼，我不能，它真的殺了。不，我的眼科醫生是理查德！當我沒有男朋友時，我不能去他！就像我記得他的辦公室號碼！快速撥號7.是!!,1,0,1,0,1
"I picked her! Oh thank God you want her! Ooh! Because she exchanges every gift she ever gets, it's like impossible to get her something she likes. Come on, let's trade! Ohh. You don't have to do that, Ross and Joey aren't here, you can watch the parade if you want. God, what happened?! Open it up, let me see. Ooh, God it looks bad. Honey, you've got to go. What's his office number? Hi! Yeah, I'm calling on behalf of Monica Geller's eye, and is um, is Richard Burke in today. He's out of town, but does she want to see the on-call doctor? Yes! She's very excited about that. This is so cool, 'til Monica gets back, it's like I'm head chef and I get to make all the decisions. Okay, get out of my kitchen! All right I... I gotta call my mom and ask her a left handed cooking question.",我挑選了她！哦，謝謝上帝，你想要她！哦！因為她交換了她曾經得到的每一件禮物，這就像不可能讓她喜歡她喜歡的東西。來吧，讓我們交易！哦。你不必這樣做，羅斯和喬伊不在這裡，如果你願意，你可以觀看遊行。上帝，發生了什麼事？！打開它，讓我看看。哦，上帝看起來很糟糕。親愛的，你必須去。他的辦公室號碼是多少？你好！是的，我代表莫妮卡蓋勒的眼睛呼喚，是嗯，是今天的理查德伯克。他出了城裡，但她想要看到呼叫醫生嗎？是的！她對此感到非常興奮。這太酷了，“直到莫妮卡回來了，就像我是主廚，我得到了所有決定。好的，走出我的廚房！好吧，我......我得打電話給我的媽媽並問她一個左手烹飪問題。,0,1,1,1,0
"Hey! I'm sending back all this stuff that Chandler bought out of guilt. No! I'm putting that in my room. Back when you and Rachel were together, if Chandler had kissed her, would you hear him out? Five years. Hey! Don't do the crime if you can't do the time. No, was my best friend. Anyway, I don't know why you're pushing for him so hard. With him out of the way as my best friend, there's a spot open.",嘿！我寄回了錢德勒沒有內疚的所有這些東西。不！我把它放在我的房間裡。當你和雷切爾在一起時，如果錢德勒親吻了她，你會聽到他的嗎？ 5年。嘿！如果你不能做時間，不要犯罪。不，是我最好的朋友。無論如何，我不知道為什麼你這麼努力地推動他。隨著我作為我最好的朋友，有一個開放的地方。,1,1,1,1,1
"Hey! What are you doing? Everything? Even the TV? Listen, Joey, I know what he did was wrong but don't you think you could at least hear the guy out? That's a good point. So uh, how long are you gonna punish him? You've sentenced him?! Joey, the guy's your best friend. Oh, who? Me?",嘿！你在幹嘛？一切？即使是電視？聽，喬伊，我知道他所做的是錯的，但你認為你至少可以聽到這個人嗎？那是個很好的觀點。所以，你要懲罰他多久了？你判刑？！喬伊，那個傢伙是你最好的朋友。哦，誰？我？,1,0,1,0,0
"Gotcha! Sorry! Okay, okay, you got it!",Gotcha！對不起！好的，好的，你得到它！,0,1,0,1,1
What's twisted? Ewwwww!! Ew! Ew! Ew! He's fine! Chandler?,什麼是扭曲的？ ewwwww !! e e e他還好！錢德勒？,0,1,1,0,1
"Oh sure, Cilantro Larry. How could you say yes, what about our catering business? Yay!! Oh, in that case Yay! That was me hopping on board.",哦，當然，香菜拉里。你怎麼能說是的，我們的餐飲業務怎麼樣？耶！！哦，在那個情況下耶！那是我跳上船。,0,0,1,0,0
"Yay!! I don't know, I could maybe go out for a couple of beers, but there's this thing about bumblebees on The Discovery Channel that I was planning to watch. Nooo!! Gandolf?! Gandolf is coming to town? Dude, we are sooo gonna party! Mike ""Gandolf"" Ganderson, only like the funest guy in the world. I'm gonna call after you! Woooo!!! ",耶！！我不知道，我可能會出去吃幾隻啤酒，但是關於我打算觀看的發現渠道上的大黃蜂有這件事。諾羅！ gandolf？！ Gandolf來到小鎮？伙計，我們是Sooo GONNA派對！邁克“Gandolf”Ganderson，只能像世界上最豐富的人一樣。我會在你之後打電話！哇!!!,0,0,0,0,0
